Open,High,Low,Close,Volume,Ticker,Change
26000,26000,25600,25800,42300,PPH,0.0038910505836575737
25800,26100,25800,26100,23200,PPH,0.011627906976744207
26100,26100,25900,26000,26200,PPH,-0.003831417624521105
25900,26000,25800,25900,37100,PPH,-0.0038461538461538325
25900,25900,25800,25900,22200,PPH,0.0
26000,26000,25700,25800,47100,PPH,-0.0038610038610038533
25900,26000,25800,26000,32900,PPH,0.007751937984496138
26000,26000,25900,26000,14400,PPH,0.0
26000,26000,25800,25900,47000,PPH,-0.0038461538461538325
25900,25900,25700,25700,43800,PPH,-0.007722007722007707
25800,25800,25700,25800,24400,PPH,0.0038910505836575737
25900,26000,25800,26000,52000,PPH,0.007751937984496138
26000,26000,25800,25900,31400,PPH,-0.0038461538461538325
25900,26000,25800,25900,14700,PPH,0.0
25900,26000,25700,25900,56500,PPH,0.0
25800,25900,25700,25900,11100,PPH,0.0
25700,25800,25500,25500,38000,PPH,-0.015444015444015413
25800,25800,25600,25800,22700,PPH,0.0117647058823529
25900,26600,25900,26200,87500,PPH,0.015503875968992276
26300,26600,26200,26300,21000,PPH,0.003816793893129722
26400,26600,25900,26300,76800,PPH,0.0
26200,26300,25700,25900,60400,PPH,-0.01520912547528519
25800,26100,25700,26100,58500,PPH,0.007722007722007707
26600,26700,26400,26600,115300,PPH,0.019157088122605304
26800,26900,26600,26800,85400,PPH,0.007518796992481258
26600,26800,26600,26600,41000,PPH,-0.007462686567164201
26700,26800,26400,26600,61600,PPH,0.0
26700,26800,26600,26700,44500,PPH,0.003759398496240518
26800,26800,26500,26800,54600,PPH,0.0037453183520599342
26700,26900,26600,26800,19500,PPH,0.0
26800,27100,26800,26800,22100,PPH,0.0
26800,27100,26800,26900,24300,PPH,0.003731343283582156
26900,27000,26900,27000,15300,PPH,0.0037174721189590088
27100,27300,27000,27000,22700,PPH,0.0
27100,27100,26800,27000,40800,PPH,0.0
27000,27500,26900,27500,36800,PPH,0.0185185185185186
27500,27600,27200,27200,14700,PPH,-0.010909090909090868
27200,27300,26900,27000,13600,PPH,-0.007352941176470562
27000,27000,26900,26900,15700,PPH,-0.0037037037037036535
26800,26900,25900,26700,25400,PPH,-0.0074349442379182396
26700,27100,26600,26900,39000,PPH,0.0074906367041198685
27000,27000,26400,26500,43600,PPH,-0.014869888475836479
26400,26600,26000,26600,36400,PPH,0.0037735849056603765
26600,26600,26500,26500,8900,PPH,-0.003759398496240629
26600,26600,26000,26000,49200,PPH,-0.018867924528301883
26000,26200,25900,26200,21700,PPH,0.007692307692307665
26000,26600,25900,26100,56100,PPH,-0.003816793893129722
26500,26900,26100,26900,29900,PPH,0.03065134099616862
26900,26900,26300,26400,22300,PPH,-0.018587360594795488
27200,28000,26500,26700,43500,PPH,0.011363636363636465
26700,27000,26300,26500,33600,PPH,-0.0074906367041198685
26700,26700,26300,26500,100600,PPH,0.0
26500,26900,26500,26900,21800,PPH,0.015094339622641506
26800,27100,26700,26900,63300,PPH,0.0
26900,27800,26900,27600,161200,PPH,0.026022304832713727
27400,27700,27400,27600,48700,PPH,0.0
27600,27700,27200,27400,31300,PPH,-0.007246376811594235
27500,27600,27200,27300,34200,PPH,-0.0036496350364964014
27400,27400,27000,27000,26200,PPH,-0.01098901098901095
27200,28100,27000,27500,83900,PPH,0.0185185185185186
27600,28000,27600,28000,48800,PPH,0.018181818181818077
28000,28000,27800,27800,19200,PPH,-0.0071428571428571175
27900,27900,27500,27500,24200,PPH,-0.010791366906474864
27900,28000,27500,27900,136800,PPH,0.014545454545454639
